Energy Monitor Ho_a Ho_g1 Ho_b1 bragg Ho_b2 fluotot
9.418000000000000000e+03 9.345800000000000000e+04 2.109121591669902134e-03 8.945189006763809873e-04 2.265341497937958370e-03 2.161897480125391837e+02 3.287343741879469611e-03 9.855015086990962514e-01
9.419000000000000000e+03 9.319800000000000000e+04 2.099370618008356872e-03 9.252185861175310326e-04 2.290055274024887025e-03 2.209343811837148905e+02 3.329930439954260132e-03 9.940020172106798224e-01
9.420000000000000000e+03 9.238500000000000000e+04 2.076713133702904647e-03 9.163510989677793204e-04 2.244643920240607833e-03 2.191853078658292304e+02 3.322431749124393850e-03 9.843805812631938323e-01
9.421000000000000000e+03 9.311300000000000000e+04 2.070602386347770996e-03 9.552136942029021980e-04 2.287849939627887002e-03 2.205016869465962372e+02 3.315173115308434927e-03 9.900980529034659749e-01
9.422000000000000000e+03 9.255200000000000000e+04 2.072039810824493830e-03 9.440248376243251657e-04 2.257881283726214175e-03 2.192778793156994084e+02 3.228764061593173990e-03 9.837064569107077938e-01
9.423000000000000000e+03 9.335300000000000000e+04 2.024879451421715808e-03 9.187855631200595678e-04 2.247077529071680232e-03 2.177733575621547004e+02 3.287980644894723369e-03 9.790686962390225956e-01
9.424000000000000000e+03 9.233300000000000000e+04 2.041678335094556599e-03 9.280070716537322170e-04 2.236315448276502294e-03 2.192251114366951583e+02 3.310687557923107979e-03 9.836461503470907974e-01
9.425000000000000000e+03 9.314300000000000000e+04 2.025763764166005950e-03 9.272988086614953078e-04 2.236192889274709553e-03 2.197020744554333760e+02 3.309810874523198485e-03 9.825966524591012163e-01
9.426000000000000000e+03 9.306900000000000000e+04 2.058380648458977766e-03 9.114585709871966248e-04 2.198982935855578729e-03 2.193947891265526380e+02 3.313363510636501558e-03 9.825183466030590340e-01
9.427000000000000000e+03 9.351600000000000000e+04 2.059846137864872889e-03 9.294051680783135382e-04 2.255381813960025128e-03 2.210214438037518221e+02 3.335410899891844225e-03 9.839599640703132755e-01
9.428000000000000000e+03 9.280000000000000000e+04 2.088054187192118355e-03 9.258001688024891911e-04 2.275246305418719261e-03 2.226115092010911667e+02 3.349445812807881704e-03 9.926400862068914810e-01
9.429000000000000000e+03 9.261900000000000000e+04 2.078252996531103781e-03 9.081749678975268658e-04 2.243600125244280333e-03 2.200165907155530363e+02 3.265605792085240263e-03 9.858884246212979985e-01
9.430000000000000000e+03 9.249000000000000000e+04 2.066941599864078206e-03 9.094416578191079781e-04 2.242713497984338139e-03 2.208566373593291701e+02 3.237415627944334115e-03 9.865715212455493655e-01
9.431000000000000000e+03 9.255200000000000000e+04 2.117110998604645328e-03 9.319854516047457616e-04 2.277947223491349777e-03 2.202958918512012474e+02 3.289579294419816592e-03 9.892168726769809961e-01
9.432000000000000000e+03 9.242400000000000000e+04 2.077382498052453893e-03 9.113276584518242851e-04 2.298413522770832284e-03 2.178565138607789891e+02 3.325048534085147788e-03 9.880550506362069108e-01
9.433000000000000000e+03 9.206900000000000000e+04 2.056221808798680377e-03 9.263236459294568953e-04 2.212005592079232391e-03 2.190408030142846201e+02 3.325456218395209974e-03 9.838599311386017066e-01
9.434000000000000000e+03 9.235200000000000000e+04 2.091686466686466968e-03 9.479257166387220672e-04 2.286902286902286596e-03 2.245299973531949149e+02 3.331043956043955919e-03 9.988089050588950801e-01
9.435000000000000000e+03 9.160000000000000000e+04 2.104179663131628027e-03 8.920771363664046225e-04 2.287273861509669416e-03 2.258932844966017228e+02 3.356519026824703565e-03 9.929257641921378497e-01
9.436000000000000000e+03 9.266800000000000000e+04 2.103669628597327687e-03 8.885789916698636328e-04 2.317643939347224010e-03 2.230608914816107244e+02 3.227805560865516614e-03 9.892627444209377563e-01
9.437000000000000000e+03 9.180200000000000000e+04 2.103284397787785753e-03 9.178136090480451406e-04 2.257031437223589853e-03 2.227188101117401970e+02 3.244871727039871749e-03 9.904250452059940590e-01
9.438000000000000000e+03 9.198300000000000000e+04 2.134555919494440877e-03 8.983024522433306945e-04 2.332729184430042384e-03 2.254065281470954289e+02 3.338815712841347767e-03 9.944011393409651900e-01
9.439000000000000000e+03 9.178600000000000000e+04 2.063495522192927180e-03 9.005417696094234273e-04 2.311588135134209649e-03 2.227558806528541027e+02 3.276876959137870002e-03 9.900856339746807455e-01
9.440000000000000000e+03 9.215400000000000000e+04 2.074787855112094660e-03 9.053167118286281363e-04 2.344212637851546786e-03 2.235537345752378258e+02 3.312777679598435943e-03 9.933697940404123683e-01
9.441000000000000000e+03 9.219700000000000000e+04 2.077229039060768823e-03 8.832018080480077537e-04 2.304072490738000474e-03 2.226191452292785016e+02 3.349039866497050162e-03 9.917893206937330453e-01
9.442000000000000000e+03 9.297500000000000000e+04 2.109015480351861260e-03 8.933275526484959431e-04 2.377597664502746622e-03 2.237058659091802326e+02 3.254945645910959241e-03 9.980747512772274455e-01
9.443000000000000000e+03 9.182800000000000000e+04 2.100510893036048633e-03 8.693269884774244968e-04 2.295907255178936818e-03 2.243600022615490275e+02 3.345384849936838215e-03 1.004846016465567482e+00
9.444000000000000000e+03 9.211700000000000000e+04 2.098883562674176955e-03 9.022685677545791514e-04 2.307934474635517721e-03 2.242121776352053359e+02 3.356911009135897517e-03 1.000206259430933553e+00
9.445000000000000000e+03 9.174100000000000000e+04 2.095651266687117726e-03 8.832317076374036988e-04 2.285004212168729835e-03 2.217154360864245461e+02 3.283155840899924620e-03 9.897319628083364185e-01
9.446000000000000000e+03 9.241000000000000000e+04 2.070276871705288482e-03 8.963159901195529283e-04 2.297834186157960909e-03 2.228497002557988651e+02 3.353378576839241478e-03 9.945027594416168126e-01
9.447000000000000000e+03 9.236100000000000000e+04 2.171603042100329981e-03 8.946261003767243302e-04 2.320398065355352632e-03 2.222401968573053352e+02 3.322367047315889169e-03 1.000303158259433278e+00
9.448000000000000000e+03 9.119700000000000000e+04 2.098439954948392618e-03 8.791014955765763831e-04 2.279210312369297792e-03 2.244959392269118723e+02 3.259505716823391658e-03 9.938155860390153196e-01
9.449000000000000000e+03 9.211000000000000000e+04 2.087566108845014499e-03 9.190873284296323040e-04 2.344712067869162645e-03 2.259804762212784510e+02 3.336693704731919907e-03 9.980458147866669849e-01
9.450000000000000000e+03 9.087600000000000000e+04 2.150811466802487592e-03 8.683731381480509163e-04 2.338822760056089196e-03 2.245214709628723995e+02 3.274477624140901318e-03 9.934416127470409030e-01
9.451000000000000000e+03 9.195000000000000000e+04 2.068826225433076892e-03 8.812241805093032560e-04 2.311193971879126671e-03 2.238604685221459363e+02 3.326031228151945813e-03 9.895812941816206632e-01
9.452000000000000000e+03 9.094900000000000000e+04 2.085941414576143824e-03 8.987767831297536472e-04 2.275686687829756982e-03 2.225758764560896452e+02 3.304206596161428020e-03 9.858492121958467580e-01
9.453000000000000000e+03 9.175800000000000000e+04 2.094017493219742492e-03 9.223017534857986480e-04 2.265275429468197304e-03 2.252313868628431521e+02 3.319912938692772767e-03 9.903005732470232525e-01
9.454000000000000000e+03 9.095300000000000000e+04 2.127943631797270512e-03 9.213549122255820616e-04 2.272131132091770832e-03 2.258476657875232831e+02 3.302176477332876767e-03 9.935241278462505488e-01
9.455000000000000000e+03 9.187800000000000000e+04 2.106831108333100284e-03 9.015059652522476336e-04 2.270091083517584030e-03 2.269404705801950399e+02 3.250894820149701891e-03 9.922941291712854550e-01
9.456000000000000000e+03 9.138400000000000000e+04 2.071947574442541042e-03 8.766773150142166118e-04 2.297682620277385120e-03 2.268076951789886948e+02 3.315678893460561900e-03 9.900967346581496242e-01
9.457000000000000000e+03 9.115300000000000000e+04 2.116378898273076070e-03 8.820334426206820257e-04 2.285952503718238077e-03 2.276919183964986928e+02 3.306528583809638638e-03 9.931653373997566536e-01
9.458000000000000000e+03 9.142000000000000000e+04 2.077382254586367626e-03 8.666436898781728747e-04 2.271150420351908221e-03 2.272427720940650318e+02 3.293433759414945115e-03 9.881098227958841074e-01
9.459000000000000000e+03 9.139100000000000000e+04 2.104302236700394263e-03 8.800490905418553072e-04 2.311887541286497278e-03 2.287979405233135708e+02 3.293540939479817475e-03 9.905023470582452472e-01
9.460000000000000000e+03 9.206200000000000000e+04 2.102309933988585379e-03 9.186355263679753594e-04 2.328244630171592573e-03 2.309604360605218005e+02 3.312984727683517764e-03 9.999456887749572642e-01
9.461000000000000000e+03 9.106000000000000000e+04 2.088105173982617198e-03 8.835618101841397672e-04 2.322801292711242169e-03 2.299697735942241081e+02 3.259075648708857197e-03 9.858115528223208024e-01
9.462000000000000000e+03 9.136800000000000000e+04 2.066994383779253985e-03 8.643225679674596809e-04 2.301212052985102813e-03 2.338094761353702609e+02 3.261848474614431875e-03 9.881030557744594489e-01
9.463000000000000000e+03 9.116400000000000000e+04 2.059710286641970329e-03 8.753454880050188028e-04 2.323285507437146576e-03 2.321597840136701905e+02 3.219942709214790137e-03 9.882300030713858652e-01
9.464000000000000000e+03 9.110300000000000000e+04 2.086492368919951133e-03 8.373567345063790421e-04 2.348675988402451620e-03 2.345119815370369452e+02 3.206104236805750341e-03 9.898576336673905463e-01
9.465000000000000000e+03 9.061200000000000000e+04 2.107573263711523277e-03 8.677500547339319368e-04 2.269330457649885394e-03 2.331806559385397577e+02 3.226315026076647351e-03 9.900013243278991126e-01
9.466000000000000000e+03 9.095800000000000000e+04 2.114947872330400457e-03 8.556539078266833494e-04 2.286455601172283567e-03 2.345575014191502987e+02 3.278436201323687779e-03 9.889179621363667350e-01
9.467000000000000000e+03 9.018100000000000000e+04 2.153763779826919564e-03 8.598579975738382094e-04 2.329917451728032943e-03 2.346415300306620964e+02 3.281020550733683427e-03 9.912176622570196827e-01
9.468000000000000000e+03 9.098700000000000000e+04 2.127776495543319112e-03 8.465887271508244771e-04 2.336283519309666212e-03 2.333893298531128266e+02 3.314759251321617618e-03 9.979447613395127092e-01
9.469000000000000000e+03 9.061400000000000000e+04 2.104688963231793331e-03 8.787667324925644424e-04 2.300180672176169519e-03 2.346305045682910873e+02 3.299710861456286917e-03 9.955525636215178942e-01
9.470000000000000000e+03 9.154900000000000000e+04 2.147171772181329964e-03 8.672950813475477534e-04 2.301031609926300261e-03 2.360536905508525081e+02 3.334982203129315242e-03 1.001922467749531309e+00
9.471000000000000000e+03 9.011800000000000000e+04 2.076959415116054128e-03 8.896272239038155579e-04 2.312206535558141048e-03 2.346210845957651827e+02 3.288386972001788432e-03 9.957833063316933186e-01
9.472000000000000000e+03 9.102500000000000000e+04 2.127515988543178700e-03 8.842154572500282497e-04 2.300153019186251639e-03 2.333291736921452468e+02 3.297053399772432915e-03 9.934743202416943531e-01
9.473000000000000000e+03 9.012500000000000000e+04 2.178561521696057313e-03 8.537348683372472484e-04 2.356409748365365618e-03 2.363858535502801033e+02 3.298910243709133987e-03 9.970929264909876855e-01
9.474000000000000000e+03 9.153000000000000000e+04 2.166346709119570339e-03 8.656022002473628919e-04 2.336782631767882288e-03 2.358166665743264900e+02 3.271058669288757527e-03 9.992024472850470351e-01
9.475000000000000000e+03 9.023900000000000000e+04 2.107419503445612154e-03 8.466405667967602001e-04 2.285676291372276507e-03 2.343151574002644111e+02 3.320072252573721353e-03 9.938164208379907105e-01
9.476000000000000000e+03 9.087600000000000000e+04 2.110253846685907885e-03 8.548540042681021999e-04 2.368061974558739128e-03 2.364814295463145015e+02 3.299000836304414892e-03 9.981733350939752114e-01
9.477000000000000000e+03 8.995700000000000000e+04 2.157221148516989904e-03 8.546940495440717798e-04 2.358269585945030854e-03 2.362246631340519230e+02 3.234243662448248961e-03 9.996887401758569602e-01
9.478000000000000000e+03 8.964700000000000000e+04 2.157350496949145182e-03 8.519128024894482903e-04 2.393196171013610603e-03 2.360204686691766938e+02 3.275386476162854728e-03 1.004896984840545793e+00
9.479000000000000000e+03 9.081700000000000000e+04 2.113197812240942726e-03 8.802631186865864359e-04 2.297241391243615410e-03 2.345325942413199698e+02 3.192290933572852242e-03 9.910038869374633297e-01
9.480000000000000000e+03 8.993600000000000000e+04 2.154230309807609288e-03 8.539405645026779731e-04 2.326098558975270986e-03 2.340870485661282885e+02 3.230868935369913490e-03 9.958526062978144688e-01
9.481000000000000000e+03 9.033300000000000000e+04 2.156149231968699891e-03 8.707464774018257954e-04 2.318722314737060256e-03 2.343640236431374717e+02 3.289416460682775649e-03 9.980959339333330682e-01
9.482000000000000000e+03 8.936800000000000000e+04 2.134033274933820959e-03 8.900597072808343882e-04 2.367098482038952796e-03 2.365067900057456995e+02 3.284972569280151383e-03 1.003580700026856176e+00
9.483000000000000000e+03 9.060500000000000000e+04 2.123503117929474021e-03 8.675017806346234719e-04 2.353071022570498404e-03 2.367811779909218615e+02 3.249584144678234476e-03 9.954417526626757606e-01
9.484000000000000000e+03 8.900200000000000000e+04 2.183257519092669102e-03 8.125017936416086819e-04 2.382932004738256161e-03 2.349956276391048959e+02 3.220152356126828978e-03 9.899103390935125590e-01
9.485000000000000000e+03 9.048700000000000000e+04 2.141744117939593534e-03 8.727378246858612156e-04 2.333405429982839032e-03 2.365450621231629782e+02 3.296132514694296960e-03 9.983754572480073586e-01
9.486000000000000000e+03 8.924100000000000000e+04 2.135149282760806771e-03 8.503458425120733084e-04 2.397040437851276091e-03 2.400449809008150908e+02 3.260512864842713635e-03 1.009065339922228466e+00
9.487000000000000000e+03 9.030000000000000000e+04 2.175921531403259002e-03 8.546116020371651500e-04 2.380952380952381167e-03 2.388899200347224792e+02 3.245372567631704067e-03 9.962569213731979900e-01
9.488000000000000000e+03 8.927000000000000000e+04 2.157499719950711249e-03 8.379074622696488150e-04 2.397862023716174160e-03 2.401833416743377256e+02 3.253052537246555170e-03 9.995519211381186375e-01
9.489000000000000000e+03 8.945800000000000000e+04 2.154562556091765141e-03 8.540320508609237742e-04 2.354816146763205782e-03 2.388351412910991201e+02 3.233121369006365653e-03 1.004337230879283949e+00
9.490000000000000000e+03 8.945500000000000000e+04 2.131319019139711092e-03 8.390491544461397113e-04 2.360644218561607464e-03 2.387899296503492508e+02 3.254948617421369369e-03 9.983231792521418679e-01
9.491000000000000000e+03 9.008800000000000000e+04 2.146472655308460237e-03 8.328364568258277015e-04 2.386555368084539684e-03 2.371446065116921886e+02 3.232394991563804134e-03 9.960594085782780160e-01
9.492000000000000000e+03 8.906300000000000000e+04 2.140058161076990526e-03 8.353637239282860148e-04 2.374883910426167123e-03 2.388166154494582827e+02 3.217305246206136806e-03 9.965866858291348995e-01
9.493000000000000000e+03 8.928300000000000000e+04 2.180546288607173536e-03 8.208249461618017393e-04 2.377032261780757938e-03 2.392447609406693232e+02 3.209377565077978570e-03 1.001288039156393195e+00
9.494000000000000000e+03 8.942900000000000000e+04 2.172513550254551607e-03 8.661300280237364379e-04 2.379541312102338105e-03 2.402626925164964007e+02 3.253339041506190469e-03 9.986357892853564566e-01
9.495000000000000000e+03 8.926200000000000000e+04 2.213067790805237686e-03 7.947710851000126461e-04 2.397436759203244293e-03 2.399487293044294915e+02 3.244381707781586986e-03 1.007181107302093315e+00
9.496000000000000000e+03 9.007000000000000000e+04 2.175450839822994781e-03 8.358578191361960103e-04 2.419070881377975539e-03 2.389110628586875578e+02 3.253977065457025562e-03 1.004651937382043281e+00
9.497000000000000000e+03 8.845600000000000000e+04 2.173154691921084288e-03 8.430341423473909201e-04 2.388596751896019180e-03 2.397413011685204367e+02 3.297523223814261516e-03 1.009677127611464886e+00
9.498000000000000000e+03 8.848200000000000000e+04 2.182849134771559525e-03 8.657127952917234625e-04 2.371749540665252405e-03 2.400860262120515642e+02 3.266201035238805624e-03 1.003876494654281082e+00
9.499000000000000000e+03 8.743700000000000000e+04 2.190311718314737460e-03 8.740987341043980575e-04 2.371340017874094125e-03 2.403457370319117388e+02 3.221258081328760847e-03 1.006358864096457806e+00
9.500000000000000000e+03 8.840500000000000000e+04 2.181841686394596011e-03 8.787479655238876562e-04 2.384803703733628238e-03 2.409181825834744473e+02 3.282942949251416252e-03 1.008336632543393563e+00
9.501000000000000000e+03 8.789900000000000000e+04 2.184000143021292036e-03 8.519518301507187719e-04 2.420960420482599473e-03 2.401053964541068524e+02 3.220904512159247432e-03 1.004425533851358354e+00
9.502000000000000000e+03 8.820100000000000000e+04 2.179437550918600017e-03 8.441757180899229877e-04 2.400037576509498390e-03 2.416483119256268708e+02 3.242269685960800629e-03 1.008911463588808344e+00
9.503000000000000000e+03 8.785000000000000000e+04 2.127652654687372732e-03 8.348646194599905132e-04 2.398894219042198381e-03 2.412784305608212492e+02 3.234409301569233716e-03 9.963232783153123107e-01
9.504000000000000000e+03 8.898200000000000000e+04 2.209114523964718704e-03 8.383718020806341965e-04 2.357138040759447408e-03 2.411890621178726235e+02 3.226013607888594294e-03 1.000752961273062569e+00
9.505000000000000000e+03 8.743000000000000000e+04 2.168918808516200752e-03 8.137121910054890585e-04 2.441136582735575940e-03 2.418820102728783183e+02 3.276743844054835503e-03 1.011929543634910500e+00
9.506000000000000000e+03 8.804500000000000000e+04 2.168047183664197335e-03 8.271744126410910747e-04 2.419217445624396740e-03 2.415432277361760214e+02 3.209397791713652654e-03 1.001306150264072770e+00
9.507000000000000000e+03 8.786400000000000000e+04 2.162107672897074784e-03 8.314798166104336646e-04 2.372497756272681085e-03 2.410558532577512381e+02 3.301530937422770488e-03 1.002287626331631820e+00
9.508000000000000000e+03 8.886700000000000000e+04 2.157638461328244620e-03 8.516740077655377428e-04 2.360509846978389985e-03 2.430387906166026539e+02 3.250443278800261519e-03 1.003420842382436895e+00
9.509000000000000000e+03 8.835600000000000000e+04 2.157505675093614791e-03 8.080945241799399915e-04 2.418462971226790093e-03 2.436225261331032925e+02 3.219443420448445375e-03 1.003078455339755370e+00
9.510000000000000000e+03 8.785300000000000000e+04 2.165955793037395091e-03 8.484952925487074813e-04 2.331492054096859917e-03 2.415132226958301374e+02 3.255112842719413025e-03 9.942517614651741331e-01
9.511000000000000000e+03 8.670100000000000000e+04 2.186825988166226243e-03 8.327470249345500855e-04 2.439583000360845844e-03 2.437606869719412828e+02 3.254534879314293586e-03 1.004440548551909229e+00
9.512000000000000000e+03 8.735400000000000000e+04 2.209073752448983963e-03 8.212887442166416424e-04 2.364435024645204081e-03 2.445907362564397545e+02 3.222356323530854456e-03 1.004498935366438195e+00
9.513000000000000000e+03 8.711200000000000000e+04 2.190939742597378809e-03 8.199624765793721379e-04 2.396258347218031305e-03 2.460102451806754686e+02 3.207693215958437941e-03 1.004121131417033519e+00
9.514000000000000000e+03 8.680200000000000000e+04 2.138857893333596417e-03 7.972166521779753667e-04 2.398233088770173119e-03 2.449516422497963504e+02 3.154305200341005980e-03 9.903919264533094236e-01
9.515000000000000000e+03 8.719300000000000000e+04 2.188576736992320707e-03 7.847943215642820460e-04 2.404518056003840474e-03 2.463374887790675700e+02 3.213560721617560699e-03 9.988416501324635099e-01
9.516000000000000000e+03 8.663400000000000000e+04 2.163782612567154498e-03 8.037095284804723818e-04 2.352095350225414435e-03 2.485983118124568705e+02 3.186805576167720325e-03 9.953713322713974021e-01
9.517000000000000000e+03 8.685500000000000000e+04 2.171764106022352429e-03 8.312705068237571720e-04 2.407954143605516711e-03 2.475296150675048921e+02 3.225079566107716313e-03 1.004340567612686863e+00
9.518000000000000000e+03 8.663700000000000000e+04 2.206579504962413209e-03 8.112667124252289936e-04 2.371800896680567334e-03 2.461335439066000390e+02 3.224290512631521749e-03 1.003081824162881386e+00
9.519000000000000000e+03 8.721900000000000000e+04 2.166303868914538477e-03 8.006119230229874787e-04 2.419852817128640039e-03 2.477112805815386878e+02 3.176896252946196340e-03 9.976381293066878264e-01
9.520000000000000000e+03 8.650500000000000000e+04 2.179229937163004727e-03 7.867423010326581078e-04 2.368484067807806372e-03 2.463475996287699274e+02 3.171410405674321333e-03 9.939541066990370544e-01
9.521000000000000000e+03 8.696400000000000000e+04 2.208795757850539210e-03 8.092018360623198054e-04 2.411835439295077505e-03 2.488923082194068286e+02 3.215123499379053586e-03 1.004220137068208230e+00
9.522000000000000000e+03 8.637200000000000000e+04 2.213349564342942041e-03 8.018471583849942023e-04 2.411164993946451115e-03 2.472295419690213691e+02 3.232859855376411882e-03 1.000521002176627317e+00
9.523000000000000000e+03 8.678700000000000000e+04 2.217909528912328978e-03 8.059139854499195897e-04 2.431898128258181899e-03 2.485975035823992982e+02 3.252955923286732741e-03 1.000414808669501499e+00
9.524000000000000000e+03 8.689600000000000000e+04 2.254254675539889893e-03 8.134518758466844322e-04 2.476194860194123968e-03 2.479460635871049874e+02 3.167333035221085637e-03 1.005385748480923214e+00
9.525000000000000000e+03 8.744200000000000000e+04 2.215999503344257514e-03 8.292843900745467843e-04 2.387541782798066788e-03 2.451561215952792736e+02 3.153437217159455602e-03 9.980787264701285189e-01
9.526000000000000000e+03 8.608600000000000000e+04 2.240948420350413750e-03 8.134722412151685874e-04 2.460330367307111531e-03 2.482488676685778728e+02 3.208751381508856762e-03 1.007155635062605414e+00
9.527000000000000000e+03 8.712900000000000000e+04 2.198710286717724203e-03 8.201304134050963661e-04 2.424319932841779816e-03 2.474599670517423817e+02 3.140499390886747604e-03 1.000619770684844312e+00
9.528000000000000000e+03 8.674400000000000000e+04 2.265121671651230007e-03 7.931384295978625813e-04 2.459783138562074249e-03 2.464811995665377822e+02 3.139616078839541254e-03 1.001544775431150391e+00
9.529000000000000000e+03 8.662700000000000000e+04 2.218048150609592314e-03 8.027850102625330980e-04 2.450572157476471353e-03 2.468693198147143733e+02 3.158698459239861131e-03 1.010747226615255290e+00
9.530000000000000000e+03 8.624800000000000000e+04 2.216200458478540056e-03 8.152569991125867060e-04 2.477904249539533959e-03 2.470105524656879936e+02 3.164296977486848444e-03 1.007582784528366249e+00
9.531000000000000000e+03 8.605700000000000000e+04 2.174970409977440480e-03 8.303466633273362367e-04 2.387454162440508752e-03 2.448458315975842936e+02 3.193232392484051611e-03 9.986171955796758759e-01
9.532000000000000000e+03 8.638500000000000000e+04 2.148851900544902771e-03 8.073491589372062353e-04 2.438584741067811000e-03 2.464293678692074820e+02 3.200952546325006899e-03 1.000671412861033893e+00
9.533000000000000000e+03 8.669300000000000000e+04 2.248657413434269718e-03 7.939345896836729225e-04 2.447058668437557261e-03 2.493692168362449877e+02 3.188262028076084293e-03 1.006401900960850249e+00
9.534000000000000000e+03 8.624300000000000000e+04 2.258071462528635567e-03 8.196110321269587913e-04 2.451876011469253901e-03 2.484545346237258912e+02 3.212848744660021932e-03 1.014006933896078211e+00
9.535000000000000000e+03 8.494800000000000000e+04 2.270969130695080478e-03 8.277332683006608611e-04 2.491608311639389398e-03 2.502821607416247502e+02 3.176060648867542677e-03 1.016115741394739036e+00
9.536000000000000000e+03 8.656200000000000000e+04 2.230605973587882710e-03 7.967864482633014349e-04 2.432278102895694960e-03 2.472477166280689005e+02 3.111229935933616277e-03 1.002691712298688254e+00
9.537000000000000000e+03 8.571000000000000000e+04 2.251779255629447925e-03 8.073737016202537677e-04 2.469790156174475181e-03 2.482310648050184625e+02 3.204493558011233673e-03 1.008272080270677939e+00
9.538000000000000000e+03 8.638700000000000000e+04 2.210980818873210102e-03 8.384198015489671436e-04 2.426621730452167836e-03 2.470363847354720690e+02 3.139030508889399922e-03 9.996643013416338652e-01
9.539000000000000000e+03 8.603100000000000000e+04 2.204853067914057732e-03 8.086785988944238113e-04 2.430021072138448517e-03 2.462188240413688334e+02 3.137075173899109542e-03 1.007683276958306839e+00
9.540000000000000000e+03 8.623100000000000000e+04 2.198745230833458898e-03 7.988509266697567000e-04 2.484688138339377367e-03 2.495028856047130148e+02 3.173866872536724743e-03 1.007839408101492973e+00
9.541000000000000000e+03 8.566900000000000000e+04 2.272200479253205091e-03 7.917516418134961645e-04 2.473640239926761224e-03 2.473505218055870500e+02 3.131988067028746749e-03 1.009851871738922435e+00
9.542000000000000000e+03 8.577500000000000000e+04 2.279385435316650440e-03 7.931048837562755050e-04 2.479243868926177003e-03 2.500810548077653834e+02 3.179747678727567767e-03 1.009618187117460764e+00
9.543000000000000000e+03 8.524100000000000000e+04 2.260816810153397187e-03 7.984085455884481347e-04 2.445838437907982103e-03 2.485427314967436416e+02 3.114865917977097196e-03 1.006205933764239058e+00
9.544000000000000000e+03 8.677700000000000000e+04 2.252736488766773557e-03 7.694599784492995621e-04 2.488151073605744841e-03 2.484449437093194319e+02 3.102863003527926190e-03 1.013344549823099294e+00
9.545000000000000000e+03 8.500800000000000000e+04 2.236428168105186829e-03 8.012691240186476348e-04 2.490858003280363268e-03 2.506348207728450461e+02 3.139872549810437778e-03 1.008952098625981009e+00
9.546000000000000000e+03 8.639000000000000000e+04 2.226778893059712557e-03 7.953962923437309009e-04 2.489706149852000117e-03 2.501070661386261804e+02 3.156780712053313103e-03 1.005845583979595226e+00
9.547000000000000000e+03 8.535400000000000000e+04 2.267531189432916549e-03 8.020378991010951352e-04 2.499840998329645649e-03 2.489705890388411547e+02 3.168652234894004521e-03 1.009114979965790582e+00
9.548000000000000000e+03 8.597300000000000000e+04 2.271477257810176030e-03 7.892843432344774212e-04 2.465890453979738012e-03 2.501533695308833387e+02 3.165777960190159415e-03 1.009817035580937494e+00
9.549000000000000000e+03 8.532100000000000000e+04 2.289505012164146699e-03 7.966553199842053195e-04 2.482724902762173565e-03 2.495791370036368448e+02 3.185616671159503463e-03 1.008602805874286190e+00
9.550000000000000000e+03 8.532000000000000000e+04 2.251691112450606228e-03 8.026923848060830806e-04 2.459312839059674561e-03 2.504693809059841101e+02 3.147478400642957606e-03 1.005016408813871998e+00
9.555000000000000000e+03 8.525500000000000000e+04 2.210846452239918943e-03 7.828614994181952056e-04 2.505424901765292232e-03 2.510793173749720779e+02 3.167975066397446526e-03 1.007307489296819014e+00
9.560000000000000000e+03 8.439800000000000000e+04 2.204859289150386346e-03 7.820090522646205421e-04 2.461128056521312297e-03 2.277334281234439572e+02 3.135483914649297814e-03 1.007476480485329784e+00
9.565000000000000000e+03 8.492700000000000000e+04 2.204582422887555338e-03 8.195273587322480244e-04 2.439069520209793517e-03 2.520603255905137416e+02 3.128737453510493840e-03 9.982808765174893129e-01
9.570000000000000000e+03 8.372100000000000000e+04 2.252037805841510844e-03 8.030072672942491305e-04 2.498775695464697938e-03 2.544416598080582901e+02 3.109989471834170328e-03 1.010642491131264142e+00
9.575000000000000000e+03 8.466200000000000000e+04 2.284715355514533273e-03 7.616842772823859565e-04 2.471339815130417939e-03 2.550635860007405427e+02 3.140893030099521904e-03 1.006236564220081675e+00
9.580000000000000000e+03 8.414100000000000000e+04 2.274413526953905727e-03 7.789645611671525052e-04 2.463551827120123282e-03 2.569576423067531437e+02 3.118235207228682582e-03 1.004611307210522053e+00
9.585000000000000000e+03 8.450200000000000000e+04 2.271121224518777345e-03 7.533211386234315741e-04 2.424287506297399634e-03 2.532590610490921677e+02 3.118776563192079965e-03 1.002591654635389684e+00
9.590000000000000000e+03 8.364700000000000000e+04 2.272133404152484448e-03 7.784413752252780910e-04 2.483566142752963515e-03 2.542984677336729931e+02 3.161927077907327865e-03 1.008272860951366479e+00
9.595000000000000000e+03 8.419500000000000000e+04 2.242752793260542957e-03 7.709992958455362966e-04 2.515588811687155014e-03 2.545903024801515357e+02 3.099267856082393510e-03 1.009394857176778570e+00
9.600000000000000000e+03 8.262000000000000000e+04 2.287581699346405342e-03 7.518068955930514797e-04 2.544523982432479042e-03 2.569093537486647847e+02 3.119272400318152082e-03 1.021786492374733291e+00
9.605000000000000000e+03 8.334000000000000000e+04 2.258219342452603712e-03 7.720525215093232071e-04 2.465974150639377391e-03 2.544800261664607035e+02 3.113579485069765604e-03 1.004859611231109673e+00
9.610000000000000000e+03 8.239900000000000000e+04 2.300305308836965868e-03 7.368327978992675808e-04 2.460501427721903389e-03 2.540075198053249608e+02 3.116542676488792424e-03 1.005558319882516649e+00
